Document_ID,Customer_ID,NIK_Extracted,Customer_Name_Extracted,Employer_Extracted,Monthly_Income_Extracted,Account_Number_Extracted,Loan_Amount_Extracted,OCR_Confidence
DOC0000289,C000641,8495471551775755,BUDI WIJAYA,CV Sejahtera,36531000.0,5894705366,778000000.0,0.885
DOC0000728,C000323,1239088789449440,BUDI WIJAYA,CV Sejahtera,28045000.0,4100575176,438400000.0,0.991
DOC0000372,C000233,2665070705432871,Fajar Nugroho,PT Bank ABC,12343000.0,1410302271,439000000.0,0.797
DOC0000665,C000461,3029318162200347,Fajar Nugroho,PT Maju Jaya,5514000.0,6510144464,156000000.0,0.844
DOC0000939,C000506,5427658262291807,Fajar Nugroho,PT Maju Jaya,28076000.0,2959302389,135600000.0,0.819
DOC0000104,C000521,5544930349166523,EKO SAPUTRA,PT Digital Indonesia,31987000.0,8082026356,504900000.0,0.899
DOC0000744,C000244,8362501235087295,Fajar Nugroho,PT Digital Indonesia,34847000.0,5184273254,767100000.0,0.921
DOC0000782,C000251,8918641325295134,CITRA LESTARI,PT Maju Jaya,11924000.0,8221062166,242300000.0,0.898
DOC0001078,C000649,5817156453141163,CITRA LESTARI,PT Bank ABC,5496000.0,3028640381,187500000.0,0.977
DOC0000880,C000392,3876105026088799,BUDI WIJAYA,PT Digital Indonesia,7255000.0,7376700032,381100000.0,0.833
DOC0000301,C000194,3234814821102680,EKO SAPUTRA,PT Maju Jaya,39126000.0,1050031768,458600000.0,0.74
DOC0000610,C000642,4740004038633257,ANDI SANTOSO,PT Nusantara,26847000.0,8998617595,413700000.0,0.847
DOC0001175,C000604,4729809815778649,Fajar Nugroho,PT Digital Indonesia,35248000.0,5349117320,120800000.0,0.998
DOC0000053,C000455,3547909323073916,EKO SAPUTRA,PT Bank ABC,30212000.0,6459300231,593800000.0,0.9
DOC0000417,C000049,9337674711674061,ANDI SANTOSO,PT Nusantara,4123000.0,8839059430,39300000.0,0.826
DOC0000135,C000187,5689853336515868,Fajar Nugroho,PT Maju Jaya,22622000.0,1400990859,479500000.0,0.914
DOC0000438,C000249,8633894753934060,EKO SAPUTRA,PT Bank ABC,44111000.0,4967616769,718200000.0,0.938
DOC0000111,C000069,9051234965411170,BUDI WIJAYA,PT Nusantara,28155000.0,6337299957,282600000.0,0.863
DOC0000515,C000278,4014567310902206,CITRA LESTARI,PT Maju Jaya,5803000.0,1341191503,159100000.0,1.0
DOC0000509,C000431,6378163064041941,ANDI SANTOSO,PT Bank ABC,23524000.0,7167412600,242700000.0,0.833
DOC0000152,C000520,3179915986025382,BUDI WIJAYA,PT Digital Indonesia,31895000.0,3140389279,559800000.0,0.99
DOC0000849,C000332,4957750710697369,ANDI SANTOSO,PT Digital Indonesia,10071000.0,5881350594,259700000.0,0.861
DOC0001170,C000003,4762632813748525,DEWI PRATAMA,PT Bank ABC,44120000.0,9308253992,407000000.0,0.828
DOC0000384,C000489,1764249434979130,EKO SAPUTRA,PT Bank ABC,35536000.0,8035361829,560900000.0,0.957
DOC0000676,C000075,9966688183490836,CITRA LESTARI,PT Nusantara,40030000.0,2543569899,681400000.0,0.967
DOC0000088,C000250,1362453951015662,ANDI SANTOSO,PT Maju Jaya,39097000.0,8486777629,340000000.0,0.948
DOC0000908,C000421,6869364659167004,DEWI PRATAMA,PT Maju Jaya,19925000.0,4781590997,524700000.0,0.918
DOC0000437,C000073,1277748744090111,CITRA LESTARI,CV Sejahtera,22529000.0,7984728229,221300000.0,0.851
DOC0001064,C000156,4449641617143056,EKO SAPUTRA,PT Bank ABC,21477000.0,1945291390,547400000.0,0.839
DOC0000780,C000167,3689668756672635,CITRA LESTARI,PT Bank ABC,39255000.0,8473932501,103300000.0,0.936
DOC0001034,C000140,8016464091786696,ANDI SANTOSO,PT Bank ABC,5070000.0,6093303185,735700000.0,0.94
DOC0000112,C000148,1118590645084810,CITRA LESTARI,PT Nusantara,11084000.0,8312362094,361100000.0,0.92
DOC0000061,C000341,7538860014059406,BUDI WIJAYA,PT Bank ABC,33217000.0,2530783960,277100000.0,0.909
DOC0000502,C000258,1496600601109516,ANDI SANTOSO,PT Nusantara,16257000.0,5830991444,591800000.0,0.937
DOC0000485,C000683,7675856652164807,Fajar Nugroho,PT Nusantara,18239000.0,4890104078,677800000.0,0.794
DOC0000889,C000498,9036673929073244,DEWI PRATAMA,PT Nusantara,33273000.0,1230233773,586400000.0,0.967
DOC0000866,C000423,8751630546855661,EKO SAPUTRA,PT Bank ABC,31515000.0,5267471743,683000000.0,0.948
DOC0000625,C000241,7932680453614221,CITRA LESTARI,PT Bank ABC,10194000.0,6222161272,117200000.0,0.975
DOC0001034,C000612,3718616195017704,ANDI SANTOSO,PT Digital Indonesia,41374000.0,5441315796,162100000.0,0.937
DOC0000397,C000564,2377626418397919,CITRA LESTARI,PT Bank ABC,42355000.0,8332175195,635400000.0,0.848
DOC0000361,C000213,1284089955262324,Fajar Nugroho,PT Digital Indonesia,40447000.0,8695616301,724000000.0,0.9
DOC0000518,C000243,3287988590186605,EKO SAPUTRA,PT Digital Indonesia,30272000.0,6946344980,482600000.0,0.923
DOC0001197,C000326,8614509029733616,BUDI WIJAYA,PT Bank ABC,22499000.0,8822173257,72800000.0,0.921
DOC0000387,C000007,1902689510732048,EKO SAPUTRA,PT Bank ABC,35305000.0,6242266161,716000000.0,0.936
DOC0001147,C000358,8634468915620711,Fajar Nugroho,PT Maju Jaya,17736000.0,5654642764,464500000.0,1.0
DOC0000436,C000592,8916668731007937,EKO SAPUTRA,CV Sejahtera,38393000.0,3633754391,781600000.0,0.954
DOC0000244,C000080,8453997855438916,DEWI PRATAMA,CV Sejahtera,11226000.0,1443173439,379200000.0,0.884
DOC0001012,C000568,6135565341523602,DEWI PRATAMA,PT Nusantara,39511000.0,6070749604,581000000.0,0.911
DOC0000658,C000438,3926776833083593,DEWI PRATAMA,PT Maju Jaya,6944000.0,3861079435,668100000.0,0.926
DOC0000191,C000532,3884719356675304,DEWI PRATAMA,PT Bank ABC,34952000.0,2914663688,642500000.0,0.94
DOC0001084,C000446,8462428214017071,DEWI PRATAMA,PT Bank ABC,46107000.0,6694682147,330600000.0,0.737
DOC0000137,C000154,5145754027979442,DEWI PRATAMA,CV Sejahtera,4786000.0,5179143264,684300000.0,0.828
DOC0000735,C000167,1305715079139901,Fajar Nugroho,CV Sejahtera,17680000.0,1588717241,741400000.0,0.809
DOC0000155,C000371,2304988506940535,DEWI PRATAMA,PT Maju Jaya,21254000.0,5420893103,466200000.0,0.967
DOC0000094,C000559,8075154170751404,CITRA LESTARI,PT Digital Indonesia,11192000.0,8156531834,415600000.0,0.868
DOC0000835,C000041,7797677063632279,BUDI WIJAYA,PT Maju Jaya,25979000.0,6044652839,757500000.0,0.987
DOC0000222,C000289,9557149138838180,ANDI SANTOSO,PT Maju Jaya,21888000.0,3803393387,759000000.0,0.988
DOC0001115,C000673,6395924385411295,BUDI WIJAYA,PT Digital Indonesia,42866000.0,3873690675,302400000.0,0.905
DOC0000212,C000559,5566223994866148,CITRA LESTARI,PT Nusantara,9779000.0,2746951005,530800000.0,0.794
DOC0000893,C000137,4435565293139397,EKO SAPUTRA,PT Nusantara,31988000.0,1500005522,717800000.0,0.931
DOC0000248,C000592,5132828108657077,BUDI WIJAYA,PT Bank ABC,5596000.0,8123920845,492300000.0,1.0
DOC0001148,C000561,2991644830511747,EKO SAPUTRA,CV Sejahtera,22494000.0,1630089297,282500000.0,0.862
DOC0000995,C000124,9439900467826051,EKO SAPUTRA,PT Bank ABC,16065000.0,2353436492,484200000.0,0.816
DOC0001197,C000066,6812826992624919,EKO SAPUTRA,PT Maju Jaya,20270000.0,3823727461,607600000.0,0.912
DOC0000043,C000601,3469855713600464,EKO SAPUTRA,PT Nusantara,15074000.0,4921999544,625600000.0,0.91
DOC0000575,C000316,7123319766738547,DEWI PRATAMA,CV Sejahtera,25332000.0,5878265875,272600000.0,0.99
DOC0000436,C000351,6895118634417328,EKO SAPUTRA,PT Digital Indonesia,34622000.0,3341302229,419800000.0,0.865
DOC0000300,C000619,7594202808879428,DEWI PRATAMA,PT Bank ABC,42785000.0,6434742418,646700000.0,0.793
DOC0000072,C000199,8275136581284439,Fajar Nugroho,CV Sejahtera,43887000.0,6233999208,122500000.0,0.906
DOC0000236,C000206,7402286152457303,ANDI SANTOSO,PT Bank ABC,10637000.0,2779010308,160700000.0,0.835
DOC0000680,C000131,2533516837340129,BUDI WIJAYA,PT Nusantara,46936000.0,4284933823,114700000.0,0.935
DOC0000518,C000014,1602876260516736,EKO SAPUTRA,PT Bank ABC,7888000.0,6584882758,709100000.0,0.836
DOC0000609,C000475,8276944222172423,Fajar Nugroho,CV Sejahtera,39122000.0,9524161090,657500000.0,0.987
DOC0000189,C000087,7993930468681780,ANDI SANTOSO,PT Nusantara,10916000.0,7514247388,100700000.0,1.0
DOC0000818,C000284,1984204701775013,BUDI WIJAYA,CV Sejahtera,25344000.0,1707178305,784700000.0,0.95
DOC0000285,C000138,7050788023669158,BUDI WIJAYA,PT Nusantara,39850000.0,8519312383,521500000.0,0.892
DOC0000627,C000279,7628236493718100,CITRA LESTARI,PT Maju Jaya,27502000.0,5887660579,594900000.0,0.949
DOC0001112,C000291,6470256386666251,EKO SAPUTRA,PT Nusantara,21556000.0,1686533620,742900000.0,0.831
DOC0000373,C000229,3390881098506522,DEWI PRATAMA,PT Nusantara,14957000.0,7144901051,33000000.0,0.864
DOC0000297,C000590,2844229241848841,DEWI PRATAMA,PT Bank ABC,13469000.0,6160426668,191100000.0,0.847
DOC0001186,C000629,9634141524007892,DEWI PRATAMA,PT Bank ABC,25976000.0,4828109606,385100000.0,0.882
DOC0001175,C000297,7621567677112775,Fajar Nugroho,PT Bank ABC,10300000.0,4607640784,34100000.0,1.0
DOC0001074,C000068,5296457921866404,Fajar Nugroho,CV Sejahtera,30667000.0,8954787008,555800000.0,0.904
DOC0001037,C000468,3683281641862204,BUDI WIJAYA,PT Bank ABC,38290000.0,1484958067,754900000.0,0.858
DOC0001186,C000612,1328266271410532,Fajar Nugroho,PT Maju Jaya,35613000.0,8807149422,241000000.0,0.932
DOC0000789,C000247,6221619188824120,ANDI SANTOSO,PT Bank ABC,41626000.0,2936244445,503900000.0,0.736
DOC0000048,C000157,5990448091313187,Fajar Nugroho,PT Maju Jaya,23342000.0,9338190873,663600000.0,0.902
DOC0000710,C000151,4473670188742999,BUDI WIJAYA,PT Bank ABC,43028000.0,7183145247,459100000.0,0.926
DOC0000167,C000116,2314978151572799,CITRA LESTARI,PT Bank ABC,13443000.0,7457020271,643100000.0,1.0
DOC0000996,C000662,8461172095970331,CITRA LESTARI,PT Bank ABC,14031000.0,1086066480,538200000.0,0.998
DOC0000563,C000232,4542476371904886,DEWI PRATAMA,PT Bank ABC,26459000.0,7496324194,57700000.0,0.926
DOC0001183,C000616,8229281748995224,Fajar Nugroho,PT Digital Indonesia,37410000.0,4433912964,299400000.0,0.918
DOC0001021,C000154,9473659645468946,BUDI WIJAYA,PT Bank ABC,45304000.0,3394724711,728000000.0,1.0
DOC0000476,C000490,3390970234608859,Fajar Nugroho,PT Maju Jaya,23801000.0,6941441649,712700000.0,0.837
DOC0000832,C000233,4114627907390947,EKO SAPUTRA,PT Digital Indonesia,11829000.0,5225804835,548800000.0,0.982
DOC0000234,C000250,1522462165772191,EKO SAPUTRA,PT Nusantara,36691000.0,1389289918,128400000.0,0.854
DOC0000786,C000616,9033430437170001,DEWI PRATAMA,PT Bank ABC,13252000.0,5792407667,275900000.0,0.954
DOC0000396,C000367,2927627369435925,ANDI SANTOSO,PT Bank ABC,8789000.0,2133643491,107500000.0,0.966
DOC0000429,C000411,9067304095986215,CITRA LESTARI,PT Maju Jaya,7952000.0,1534872083,719500000.0,0.94
DOC0000091,C000495,3729256991837746,EKO SAPUTRA,PT Nusantara,16506000.0,2406974585,487000000.0,0.811
DOC0001016,C000246,8164895131376063,BUDI WIJAYA,PT Nusantara,20338000.0,7192489173,114200000.0,0.998
DOC0001055,C000649,4372791519117331,Fajar Nugroho,PT Digital Indonesia,7928000.0,3417761751,469500000.0,0.831
DOC0000733,C000114,6607362544876200,ANDI SANTOSO,PT Digital Indonesia,13429000.0,2144575178,518500000.0,0.859
DOC0000425,C000298,3571790068886881,DEWI PRATAMA,PT Bank ABC,22361000.0,9496396338,103600000.0,0.982
DOC0000710,C000667,1314561790698391,DEWI PRATAMA,PT Bank ABC,35173000.0,9398688775,313500000.0,0.912
DOC0001021,C000412,2937324465435069,EKO SAPUTRA,PT Nusantara,13044000.0,4191789493,605900000.0,0.834
DOC0000514,C000387,6859766653178250,DEWI PRATAMA,CV Sejahtera,32590000.0,6177307185,697400000.0,0.819
DOC0000737,C000476,9126600902127592,ANDI SANTOSO,PT Bank ABC,6588000.0,9268663466,465000000.0,1.0
DOC0000860,C000428,1025731186195081,CITRA LESTARI,PT Digital Indonesia,33256000.0,9565901275,242100000.0,0.911
DOC0000688,C000176,1422769397723147,Fajar Nugroho,PT Bank ABC,25245000.0,5153663943,88900000.0,1.0
DOC0000103,C000407,6625548945569020,EKO SAPUTRA,PT Nusantara,31705000.0,3581331658,135600000.0,0.893
DOC0000869,C000071,5345233158384559,DEWI PRATAMA,PT Digital Indonesia,25815000.0,1313596499,57300000.0,1.0
DOC0000452,C000450,2944607901066063,BUDI WIJAYA,CV Sejahtera,32693000.0,1244014625,458700000.0,0.931
DOC0001133,C000478,6078894449943180,BUDI WIJAYA,PT Nusantara,13897000.0,4651236208,423000000.0,0.935
DOC0001013,C000105,2828137172179687,Fajar Nugroho,PT Bank ABC,29035000.0,3743477417,715900000.0,0.96
DOC0000319,C000146,5939330601774757,ANDI SANTOSO,PT Digital Indonesia,15028000.0,6623723896,592900000.0,0.852
DOC0000412,C000315,8935535872086945,ANDI SANTOSO,PT Digital Indonesia,30391000.0,9294887207,584700000.0,1.0
DOC0000162,C000528,4694933376809980,ANDI SANTOSO,PT Nusantara,21503000.0,1035314075,682300000.0,0.898
DOC0000390,C000242,2524161028443858,DEWI PRATAMA,PT Digital Indonesia,24950000.0,7818372049,688200000.0,0.817
DOC0000642,C000433,8028055665501322,BUDI WIJAYA,CV Sejahtera,5641000.0,7958681691,775000000.0,0.863
DOC0000188,C000476,8193773615580628,BUDI WIJAYA,PT Maju Jaya,40581000.0,9801457998,217400000.0,1.0
DOC0001028,C000485,5819284474595876,DEWI PRATAMA,PT Maju Jaya,37096000.0,2486095383,653900000.0,0.886
DOC0000444,C000119,4685658967731395,DEWI PRATAMA,PT Nusantara,36243000.0,8215990013,126800000.0,0.941
DOC0001051,C000020,9760334998405638,BUDI WIJAYA,PT Digital Indonesia,40812000.0,2446213491,367500000.0,0.888
DOC0001088,C000061,1151615283462627,Fajar Nugroho,PT Maju Jaya,40149000.0,2047115816,731000000.0,0.955
DOC0000908,C000434,1904399060365524,DEWI PRATAMA,PT Maju Jaya,17236000.0,9784513353,267200000.0,0.911
DOC0000795,C000422,7413509053843646,CITRA LESTARI,CV Sejahtera,44528000.0,3717879510,107000000.0,0.882
DOC0000080,C000423,1159501413567001,Fajar Nugroho,PT Bank ABC,22784000.0,7766157337,759100000.0,0.979
DOC0000200,C000601,9934024253044515,Fajar Nugroho,PT Maju Jaya,17405000.0,5853067080,161300000.0,0.866
DOC0000932,C000292,9669376141425456,CITRA LESTARI,PT Nusantara,37123000.0,5445730135,457000000.0,0.89
DOC0000669,C000085,2618664880930716,ANDI SANTOSO,PT Maju Jaya,36715000.0,7250928408,425900000.0,0.891
DOC0000926,C000373,3487361182696433,BUDI WIJAYA,PT Nusantara,37305000.0,7368391145,239300000.0,0.858
DOC0000555,C000045,4478257906850633,DEWI PRATAMA,CV Sejahtera,44940000.0,1052656644,688300000.0,1.0
DOC0000607,C000203,7075356461598313,ANDI SANTOSO,CV Sejahtera,35359000.0,5121685518,682000000.0,0.96
DOC0000220,C000083,1175592388018639,CITRA LESTARI,PT Maju Jaya,43612000.0,5454014175,195800000.0,0.828
DOC0000886,C000411,8063003512453660,CITRA LESTARI,PT Bank ABC,4267000.0,8997031365,754800000.0,0.864
DOC0000600,C000499,7452504155613680,ANDI SANTOSO,PT Bank ABC,20646000.0,9226796285,583000000.0,0.824
DOC0001080,C000004,8265636617625028,EKO SAPUTRA,PT Digital Indonesia,22600000.0,1196874399,72100000.0,0.849
DOC0000879,C000577,9756988868570138,BUDI WIJAYA,CV Sejahtera,32777000.0,7990481104,400300000.0,0.936
DOC0000167,C000066,3870617471098111,EKO SAPUTRA,PT Nusantara,5193000.0,6457979108,313100000.0,0.829
DOC0000456,C000362,1994499848292113,EKO SAPUTRA,PT Nusantara,21750000.0,4037550682,750400000.0,0.807
DOC0000233,C000559,8895407346615507,ANDI SANTOSO,PT Digital Indonesia,5477000.0,7257302676,440300000.0,0.863
DOC0000715,C000663,3962678812789980,Fajar Nugroho,PT Digital Indonesia,20408000.0,2721922982,794200000.0,0.813
DOC0000217,C000219,4803490451765255,EKO SAPUTRA,PT Nusantara,18201000.0,9110950565,614800000.0,0.829
DOC0000008,C000677,8934121027443827,CITRA LESTARI,PT Bank ABC,31176000.0,9741916005,533300000.0,1.0
DOC0000811,C000286,9238430927269729,CITRA LESTARI,PT Maju Jaya,24370000.0,9555110001,106900000.0,0.866
DOC0000425,C000163,9919274271812178,Fajar Nugroho,CV Sejahtera,42974000.0,8040374624,54600000.0,0.94
DOC0000631,C000449,6529728001421701,EKO SAPUTRA,PT Nusantara,16258000.0,1799810245,764500000.0,1.0
DOC0001168,C000652,7142826504649290,CITRA LESTARI,PT Bank ABC,18163000.0,8456552468,168100000.0,1.0
DOC0000053,C000543,3867372922484002,ANDI SANTOSO,PT Digital Indonesia,5744000.0,9537930483,663000000.0,0.911
DOC0000248,C000588,4851270497306578,CITRA LESTARI,CV Sejahtera,26701000.0,6703648586,236100000.0,0.895
DOC0000389,C000660,2952078001427253,EKO SAPUTRA,CV Sejahtera,43698000.0,9089802267,31400000.0,0.835
DOC0000793,C000108,8764984445423153,DEWI PRATAMA,PT Bank ABC,7820000.0,7166479087,323000000.0,0.837
DOC0000570,C000576,9600057014219673,ANDI SANTOSO,PT Maju Jaya,31525000.0,1019266884,724300000.0,0.961
DOC0000862,C000220,6805551068323717,CITRA LESTARI,PT Bank ABC,34435000.0,7313490505,209900000.0,0.802
DOC0000586,C000176,7879209010123133,BUDI WIJAYA,PT Bank ABC,4519000.0,2600420353,467500000.0,0.82
DOC0000322,C000399,6859900150311007,EKO SAPUTRA,PT Maju Jaya,21302000.0,2121234983,609800000.0,1.0
DOC0000757,C000197,8206727762837384,CITRA LESTARI,PT Nusantara,31050000.0,3117339513,70700000.0,0.854
DOC0000103,C000391,5099144210373948,EKO SAPUTRA,PT Nusantara,15832000.0,6638921718,390800000.0,0.912
DOC0000624,C000375,2872867203067458,ANDI SANTOSO,PT Maju Jaya,6777000.0,1764642333,231900000.0,0.883
DOC0001127,C000496,5141208118614463,ANDI SANTOSO,CV Sejahtera,32908000.0,9709287380,113100000.0,0.793
DOC0000769,C000146,4071536900348374,Fajar Nugroho,PT Maju Jaya,24993000.0,5027198294,538800000.0,1.0
DOC0001057,C000524,8096109577073153,Fajar Nugroho,PT Nusantara,13235000.0,5762325131,580000000.0,0.805
DOC0000239,C000172,5737099226199921,BUDI WIJAYA,PT Digital Indonesia,21184000.0,1027698409,561500000.0,0.98
DOC0001107,C000147,9531706819263739,EKO SAPUTRA,PT Maju Jaya,42691000.0,9668265043,795700000.0,0.873
DOC0000080,C000451,9258726289331971,CITRA LESTARI,PT Maju Jaya,45002000.0,1991008659,263100000.0,0.903
DOC0000356,C000581,5669097888661645,BUDI WIJAYA,PT Bank ABC,40048000.0,9651066782,408100000.0,0.983
DOC0000983,C000054,5181634218010558,DEWI PRATAMA,PT Maju Jaya,15679000.0,9106159266,624900000.0,0.982
DOC0000670,C000232,4812622524879929,EKO SAPUTRA,CV Sejahtera,22835000.0,9061524967,599800000.0,0.94
DOC0000959,C000672,6358566209804635,BUDI WIJAYA,PT Nusantara,21338000.0,4126944929,760100000.0,0.943
DOC0000585,C000259,1364167718459447,ANDI SANTOSO,CV Sejahtera,37246000.0,5090148154,276600000.0,0.847
DOC0000999,C000300,1917664604649136,CITRA LESTARI,PT Digital Indonesia,23668000.0,2874759624,569400000.0,0.856
DOC0001123,C000044,3813508792083347,DEWI PRATAMA,PT Digital Indonesia,39513000.0,6824237330,253100000.0,0.91
DOC0001089,C000005,9544513556729047,ANDI SANTOSO,PT Nusantara,43370000.0,4540780455,92300000.0,0.893
DOC0000710,C000214,3767244814111176,CITRA LESTARI,PT Bank ABC,40812000.0,6501053349,225900000.0,0.947
DOC0000887,C000256,8572766786902090,Fajar Nugroho,PT Bank ABC,34205000.0,8099478720,743300000.0,0.884
DOC0000087,C000371,9366094086698568,Fajar Nugroho,PT Bank ABC,19902000.0,3662918245,763100000.0,0.925
DOC0000959,C000561,8952677678040132,EKO SAPUTRA,PT Bank ABC,11281000.0,4517241409,380200000.0,0.868
DOC0000813,C000211,4682773567899577,BUDI WIJAYA,CV Sejahtera,38970000.0,8838240213,195800000.0,0.955
DOC0000435,C000497,2793875095577105,CITRA LESTARI,PT Digital Indonesia,41863000.0,7472658583,197800000.0,0.945
DOC0000761,C000696,3066862336423630,ANDI SANTOSO,PT Nusantara,12720000.0,4399585307,404400000.0,0.97
DOC0000101,C000082,9173105366759219,Fajar Nugroho,PT Digital Indonesia,38104000.0,2628849104,219200000.0,0.708
DOC0000578,C000671,6455346711996239,ANDI SANTOSO,PT Digital Indonesia,9481000.0,3329970963,748800000.0,0.941
DOC0000311,C000563,9236747420141453,ANDI SANTOSO,CV Sejahtera,7324000.0,7178906172,555700000.0,0.875
DOC0000025,C000520,5220371863646137,EKO SAPUTRA,CV Sejahtera,43172000.0,1254802151,136400000.0,0.993
DOC0000540,C000033,3479750927165425,BUDI WIJAYA,PT Digital Indonesia,35289000.0,9901424500,631300000.0,1.0
DOC0000163,C000038,2668516248640776,BUDI WIJAYA,PT Nusantara,28726000.0,3224381947,459300000.0,0.944
DOC0000359,C000208,9561643903803218,DEWI PRATAMA,PT Maju Jaya,31947000.0,6717428768,30000000.0,0.765
DOC0000552,C000226,7362495676033782,ANDI SANTOSO,PT Digital Indonesia,23418000.0,6988664047,366800000.0,0.915
DOC0000381,C000464,5631335151570056,DEWI PRATAMA,PT Bank ABC,27934000.0,4901401203,365800000.0,0.977
DOC0000452,C000576,2241699907114295,Fajar Nugroho,CV Sejahtera,43079000.0,2649910390,357700000.0,1.0
DOC0000531,C000597,1998922291975994,CITRA LESTARI,CV Sejahtera,7568000.0,5943082312,708100000.0,0.812
DOC0000907,C000666,5813776409873545,CITRA LESTARI,CV Sejahtera,4634000.0,4500702084,657300000.0,0.961
DOC0000385,C000051,2596366590660592,ANDI SANTOSO,PT Nusantara,34572000.0,6577460616,97200000.0,1.0
DOC0000780,C000099,9632447431085788,Fajar Nugroho,PT Bank ABC,38697000.0,9552966112,245200000.0,0.86
DOC0000082,C000031,9805072646768457,Fajar Nugroho,PT Maju Jaya,11454000.0,1682719369,536600000.0,0.875
DOC0001145,C000694,7152843145108105,Fajar Nugroho,PT Bank ABC,9219000.0,9858070702,652000000.0,0.88
DOC0000873,C000036,5167728089328121,EKO SAPUTRA,PT Maju Jaya,25144000.0,1388869123,415500000.0,0.922
DOC0000669,C000359,4832221675851320,CITRA LESTARI,CV Sejahtera,14980000.0,9656772113,202400000.0,0.9
DOC0001074,C000112,4722849451162913,CITRA LESTARI,PT Digital Indonesia,12377000.0,7835318647,430300000.0,0.737
DOC0001016,C000612,7841331338377895,EKO SAPUTRA,PT Nusantara,43780000.0,9678778801,93400000.0,0.712
DOC0000074,C000629,4027509043174337,CITRA LESTARI,PT Digital Indonesia,34924000.0,6889915508,184500000.0,1.0
DOC0000122,C000563,6721156636696290,DEWI PRATAMA,PT Maju Jaya,9364000.0,1860386757,229200000.0,1.0
DOC0001079,C000102,3972091101019442,EKO SAPUTRA,CV Sejahtera,42919000.0,9027454654,415700000.0,0.712
DOC0000158,C000079,1083240385152722,BUDI WIJAYA,PT Maju Jaya,27066000.0,1360859665,363300000.0,0.873
DOC0000105,C000435,5436127917448948,ANDI SANTOSO,PT Digital Indonesia,46072000.0,9034975121,577900000.0,0.94
DOC0000369,C000194,9305067518192532,DEWI PRATAMA,PT Nusantara,33692000.0,3817522016,711900000.0,0.823
DOC0001195,C000140,5505410002319281,CITRA LESTARI,PT Nusantara,17222000.0,3497133103,314200000.0,0.886
DOC0000494,C000285,8351873757827899,DEWI PRATAMA,PT Nusantara,41128000.0,3709878664,69000000.0,0.824
DOC0001099,C000116,1771999425373892,Fajar Nugroho,PT Bank ABC,41948000.0,4163165788,185200000.0,0.734
DOC0001129,C000322,9144519461635035,Fajar Nugroho,PT Bank ABC,32488000.0,9835536826,85500000.0,0.882
DOC0001025,C000337,6111790874038663,DEWI PRATAMA,PT Digital Indonesia,19510000.0,3498086727,659000000.0,0.864
DOC0000706,C000627,4496318843003983,BUDI WIJAYA,PT Nusantara,23698000.0,5290595987,148500000.0,0.915
DOC0000597,C000534,6889799282120237,DEWI PRATAMA,PT Nusantara,32393000.0,7127021873,365800000.0,0.916
DOC0001036,C000336,5332786751669675,DEWI PRATAMA,CV Sejahtera,45879000.0,2140974299,281100000.0,1.0
DOC0001037,C000498,8488069471627183,BUDI WIJAYA,PT Digital Indonesia,4879000.0,2517094536,575800000.0,0.954
DOC0000697,C000633,3651086071271440,CITRA LESTARI,PT Digital Indonesia,42895000.0,3035613730,667300000.0,0.826
DOC0000090,C000632,2133397038853471,ANDI SANTOSO,PT Nusantara,30799000.0,7899865163,591300000.0,0.814
DOC0001020,C000197,8139718315156607,EKO SAPUTRA,PT Digital Indonesia,22853000.0,8971713696,290200000.0,0.916
DOC0000158,C000625,3828186802222971,ANDI SANTOSO,PT Digital Indonesia,40328000.0,7247798128,790000000.0,1.0
DOC0001123,C000532,2928699560090242,EKO SAPUTRA,PT Bank ABC,15329000.0,5612943992,633000000.0,1.0
DOC0000408,C000663,8298352128458838,CITRA LESTARI,PT Bank ABC,22982000.0,6095852374,198000000.0,0.871
DOC0000613,C000576,5525166667521085,Fajar Nugroho,PT Nusantara,39618000.0,5144527141,65300000.0,1.0
DOC0000447,C000263,7490656988657326,BUDI WIJAYA,PT Nusantara,32210000.0,9872803443,225000000.0,1.0
DOC0000331,C000555,5012851342970386,EKO SAPUTRA,CV Sejahtera,11005000.0,3543083157,194200000.0,0.971
DOC0000718,C000555,3880425643951973,ANDI SANTOSO,PT Digital Indonesia,8866000.0,2086681034,501100000.0,1.0
DOC0000110,C000536,8666295899101803,DEWI PRATAMA,PT Nusantara,23547000.0,8327181900,77300000.0,0.801
DOC0001005,C000114,1674198779157758,ANDI SANTOSO,PT Bank ABC,24522000.0,6162337216,149700000.0,0.994
DOC0000059,C000027,4686506880580745,ANDI SANTOSO,PT Digital Indonesia,42083000.0,4598372649,113400000.0,0.724
DOC0000488,C000617,9346631444854235,Fajar Nugroho,PT Bank ABC,23275000.0,3760447543,401600000.0,0.981
DOC0000376,C000348,7839002629627119,DEWI PRATAMA,PT Nusantara,25156000.0,8583134222,96300000.0,1.0
DOC0000748,C000678,7793118549199183,ANDI SANTOSO,PT Bank ABC,25882000.0,1594900291,421800000.0,0.814
DOC0000055,C000251,9115502094041369,DEWI PRATAMA,PT Nusantara,31278000.0,6741038806,585400000.0,0.936
DOC0000530,C000038,1465678210519045,BUDI WIJAYA,CV Sejahtera,10365000.0,5118196435,60800000.0,0.888
DOC0000131,C000059,9830858221894579,EKO SAPUTRA,PT Digital Indonesia,39252000.0,7524705200,799300000.0,0.857
