Source_System,Source_Record_ID,Full_Name,Date_of_Birth,Phone,Email,Address,City,Name_Norm,Phone_Norm,Email_Norm,Address_Norm,Birth_Year,Exact_Candidates,Exact_Match_Count,Match_Customer_ID,Match_Score,Match_Decision
Mobile Banking,EX_0000142,Gita Hidayat,2008-08-30,8363197559,random142@mailtest.com,Jl. Random No. 549,Tangerang,GITA HIDAYAT,8363197559,random142@mailtest.com,JL RANDOM NO 549,2008,[],0,C001145,0.4355769230769231,Non-Match
CRM,EX_0000143,Putri Nugroho,2001-11-23,8123630371,random143@mailtest.com,Jl. Random No. 704,Depok,PUTRI NUGROHO,8123630371,random143@mailtest.com,JL RANDOM NO 704,2001,[],0,C000062,0.4066239316239316,Non-Match
Mobile Banking,EX_0000144,Oscar Lestari,1994-02-06,8301461105,random144@mailtest.com,Jl. Random No. 649,Jakarta,OSCAR LESTARI,8301461105,random144@mailtest.com,JL RANDOM NO 649,1994,[],0,C000232,0.41696832579185517,Non-Match
Branch System,EX_0000145,Gita Lestari,2003-06-16,8701686835,random145@mailtest.com,Jl. Random No. 355,Tangerang,GITA LESTARI,8701686835,random145@mailtest.com,JL RANDOM NO 355,2003,[],0,C000065,0.47230392156862744,Non-Match
Core Banking,EX_0000146,Gita Santoso,1993-05-22,8149883254,random146@mailtest.com,Jl. Random No. 472,Jakarta,GITA SANTOSO,8149883254,random146@mailtest.com,JL RANDOM NO 472,1993,[],0,C000513,0.4489583333333333,Non-Match
Credit Card,EX_0000147,Joko Kurniawan,1989-11-04,8567280576,random147@mailtest.com,Jl. Random No. 9,Jakarta,JOKO KURNIAWAN,8567280576,random147@mailtest.com,JL RANDOM NO 9,1989,[],0,C001313,0.3793552036199095,Non-Match
Branch System,EX_0000148,Iwan Setiawan,2003-04-09,8218745018,random148@mailtest.com,Jl. Random No. 728,Medan,IWAN SETIAWAN,8218745018,random148@mailtest.com,JL RANDOM NO 728,2003,[],0,C000357,0.3524038461538462,Non-Match
Credit Card,EX_0000149,Eko Nugroho,2015-07-23,8296396937,random149@mailtest.com,Jl. Random No. 565,Jakarta,EKO NUGROHO,8296396937,random149@mailtest.com,JL RANDOM NO 565,2015,[],0,C001002,0.4408248081841432,Non-Match
CRM,EX_0000150,Sari Setiawan,2011-05-17,8624415015,random150@mailtest.com,Jl. Random No. 870,Jakarta,SARI SETIAWAN,8624415015,random150@mailtest.com,JL RANDOM NO 870,2011,[],0,C001023,0.5150673400673401,Non-Match
Credit Card,EX_0000151,Andi Pratama,1995-04-10,8497076917,random151@mailtest.com,Jl. Random No. 690,Bekasi,ANDI PRATAMA,8497076917,random151@mailtest.com,JL RANDOM NO 690,1995,[],0,C001728,0.38875,Non-Match
Mobile Banking,EX_0000152,Andi Wijaya,2001-04-01,8651707993,random152@mailtest.com,Jl. Random No. 824,Semarang,ANDI WIJAYA,8651707993,random152@mailtest.com,JL RANDOM NO 824,2001,[],0,C001278,0.4345959595959596,Non-Match
Core Banking,EX_0000153,Citra Lestari,2016-06-30,8162965869,random153@mailtest.com,Jl. Random No. 10,Jakarta,CITRA LESTARI,8162965869,random153@mailtest.com,JL RANDOM NO 10,2016,[],0,,0.0,Non-Match
Mobile Banking,EX_0000154,Gita Siregar,2011-03-23,8552179240,random154@mailtest.com,Jl. Random No. 42,Makassar,GITA SIREGAR,8552179240,random154@mailtest.com,JL RANDOM NO 42,2011,[],0,C000708,0.4598039215686275,Non-Match
Credit Card,EX_0000155,Rina Kurniawan,2015-05-28,8432220217,random155@mailtest.com,Jl. Random No. 323,Medan,RINA KURNIAWAN,8432220217,random155@mailtest.com,JL RANDOM NO 323,2015,[],0,C001797,0.4033653846153846,Non-Match
Branch System,EX_0000156,Karin Hidayat,2014-01-09,8452232137,random156@mailtest.com,Jl. Random No. 875,Depok,KARIN HIDAYAT,8452232137,random156@mailtest.com,JL RANDOM NO 875,2014,[],0,C001712,0.44985294117647057,Non-Match
Core Banking,EX_0000157,Joko Kurniawan,2014-03-21,8588627502,random157@mailtest.com,Jl. Random No. 15,Semarang,JOKO KURNIAWAN,8588627502,random157@mailtest.com,JL RANDOM NO 15,2014,[],0,C000005,0.396875,Non-Match
Branch System,EX_0000158,Joko Hidayat,2013-04-03,8475397619,random158@mailtest.com,Jl. Random No. 772,Jakarta,JOKO HIDAYAT,8475397619,random158@mailtest.com,JL RANDOM NO 772,2013,[],0,C001333,0.346195652173913,Non-Match
Mobile Banking,EX_0000159,Andi Pratama,2004-01-30,8656790988,random159@mailtest.com,Jl. Random No. 119,Medan,ANDI PRATAMA,8656790988,random159@mailtest.com,JL RANDOM NO 119,2004,[],0,C000163,0.4053030303030303,Non-Match
Mobile Banking,EX_0000160,Iwan Siregar,2015-01-03,8167345040,random160@mailtest.com,Jl. Random No. 991,Jakarta,IWAN SIREGAR,8167345040,random160@mailtest.com,JL RANDOM NO 991,2015,[],0,C000045,0.42280303030303024,Non-Match
Branch System,EX_0000161,Maya Kurniawan,1995-10-27,8633147572,random161@mailtest.com,Jl. Random No. 319,Makassar,MAYA KURNIAWAN,8633147572,random161@mailtest.com,JL RANDOM NO 319,1995,[],0,C001007,0.3999269005847953,Non-Match
Branch System,EX_0000162,Citra Nugroho,1998-05-22,8281467056,random162@mailtest.com,Jl. Random No. 478,Bandung,CITRA NUGROHO,8281467056,random162@mailtest.com,JL RANDOM NO 478,1998,[],0,C001569,0.4757142857142857,Non-Match
Core Banking,EX_0000163,Rina Saputra,1998-02-24,8694593823,random163@mailtest.com,Jl. Random No. 765,Bekasi,RINA SAPUTRA,8694593823,random163@mailtest.com,JL RANDOM NO 765,1998,[],0,C000257,0.421078431372549,Non-Match
CRM,EX_0000164,Fajar Saputra,2008-07-12,8865602415,random164@mailtest.com,Jl. Random No. 917,Bekasi,FAJAR SAPUTRA,8865602415,random164@mailtest.com,JL RANDOM NO 917,2008,[],0,C001512,0.4427941176470588,Non-Match
CRM,EX_0000165,Dewi Hidayat,1992-07-01,8495179922,random165@mailtest.com,Jl. Random No. 600,Depok,DEWI HIDAYAT,8495179922,random165@mailtest.com,JL RANDOM NO 600,1992,[],0,C001253,0.37911899313501146,Non-Match
Credit Card,EX_0000166,Nanda Saputra,2008-03-19,8943044521,random166@mailtest.com,Jl. Random No. 289,Bandung,NANDA SAPUTRA,8943044521,random166@mailtest.com,JL RANDOM NO 289,2008,[],0,C001682,0.4427777777777778,Non-Match
Branch System,EX_0000167,Joko Pratama,1997-03-29,8521286458,random167@mailtest.com,Jl. Random No. 348,Bogor,JOKO PRATAMA,8521286458,random167@mailtest.com,JL RANDOM NO 348,1997,[],0,C000663,0.4624999999999999,Non-Match
Credit Card,EX_0000168,Joko Saputra,2008-06-29,8787142367,random168@mailtest.com,Jl. Random No. 564,Bekasi,JOKO SAPUTRA,8787142367,random168@mailtest.com,JL RANDOM NO 564,2008,[],0,C000991,0.34397058823529414,Non-Match
Credit Card,EX_0000169,Karin Kurniawan,2013-10-15,8222985767,random169@mailtest.com,Jl. Random No. 782,Makassar,KARIN KURNIAWAN,8222985767,random169@mailtest.com,JL RANDOM NO 782,2013,[],0,C001640,0.460928809788654,Non-Match
Core Banking,EX_0000170,Rina Nugroho,2006-03-02,8986502950,random170@mailtest.com,Jl. Random No. 430,Makassar,RINA NUGROHO,8986502950,random170@mailtest.com,JL RANDOM NO 430,2006,[],0,C000040,0.3864316239316239,Non-Match
Mobile Banking,EX_0000171,Vina Lestari,1991-11-14,8871340947,random171@mailtest.com,Jl. Random No. 43,Makassar,VINA LESTARI,8871340947,random171@mailtest.com,JL RANDOM NO 43,1991,[],0,C000691,0.4604166666666666,Non-Match
Credit Card,EX_0000172,Joko Ramadhan,1992-02-19,8145458475,random172@mailtest.com,Jl. Random No. 901,Surabaya,JOKO RAMADHAN,8145458475,random172@mailtest.com,JL RANDOM NO 901,1992,[],0,C000782,0.37064102564102563,Non-Match
Mobile Banking,EX_0000173,Vina Kurniawan,2006-09-18,8106387935,random173@mailtest.com,Jl. Random No. 393,Makassar,VINA KURNIAWAN,8106387935,random173@mailtest.com,JL RANDOM NO 393,2006,[],0,C000040,0.5071428571428571,Non-Match
Core Banking,EX_0000174,Maya Siregar,1999-03-27,8932775439,random174@mailtest.com,Jl. Random No. 933,Tangerang,MAYA SIREGAR,8932775439,random174@mailtest.com,JL RANDOM NO 933,1999,[],0,C000726,0.39374999999999993,Non-Match
Credit Card,EX_0000175,Citra Kurniawan,2003-09-23,8462493928,random175@mailtest.com,Jl. Random No. 153,Bogor,CITRA KURNIAWAN,8462493928,random175@mailtest.com,JL RANDOM NO 153,2003,[],0,C001482,0.3808068783068782,Non-Match
Branch System,EX_0000176,Putri Santoso,2011-02-14,8472364646,random176@mailtest.com,Jl. Random No. 502,Jakarta,PUTRI SANTOSO,8472364646,random176@mailtest.com,JL RANDOM NO 502,2011,[],0,C001732,0.5022727272727273,Non-Match
CRM,EX_0000177,Putri Pratama,2006-07-04,8334752573,random177@mailtest.com,Jl. Random No. 142,Jakarta,PUTRI PRATAMA,8334752573,random177@mailtest.com,JL RANDOM NO 142,2006,[],0,C001391,0.3997171945701357,Non-Match
CRM,EX_0000178,Eko Wijaya,2015-07-02,8331233487,random178@mailtest.com,Jl. Random No. 713,Medan,EKO WIJAYA,8331233487,random178@mailtest.com,JL RANDOM NO 713,2015,[],0,C000312,0.36098484848484846,Non-Match
Core Banking,EX_0000179,Fajar Siregar,2008-11-07,8466893420,random179@mailtest.com,Jl. Random No. 985,Makassar,FAJAR SIREGAR,8466893420,random179@mailtest.com,JL RANDOM NO 985,2008,[],0,C001287,0.39893162393162396,Non-Match
Core Banking,EX_0000180,Vina Santoso,2014-05-08,8167571844,random180@mailtest.com,Jl. Random No. 382,Jakarta,VINA SANTOSO,8167571844,random180@mailtest.com,JL RANDOM NO 382,2014,[],0,C000735,0.44780303030303026,Non-Match
CRM,EX_0000181,Gita Permata,1994-05-13,8516239385,random181@mailtest.com,Jl. Random No. 320,Jakarta,GITA PERMATA,8516239385,random181@mailtest.com,JL RANDOM NO 320,1994,[],0,C000978,0.39444444444444443,Non-Match
Mobile Banking,EX_0000182,Oscar Wijaya,2003-02-05,8934012582,random182@mailtest.com,Jl. Random No. 866,Bogor,OSCAR WIJAYA,8934012582,random182@mailtest.com,JL RANDOM NO 866,2003,[],0,C000337,0.4283248081841432,Non-Match
Branch System,EX_0000183,Fajar Wijaya,2005-02-15,8440525969,random183@mailtest.com,Jl. Random No. 233,Bandung,FAJAR WIJAYA,8440525969,random183@mailtest.com,JL RANDOM NO 233,2005,[],0,C000776,0.41217948717948716,Non-Match
Mobile Banking,EX_0000184,Andi Kurniawan,2011-09-11,8846180735,random184@mailtest.com,Jl. Random No. 289,Jakarta,ANDI KURNIAWAN,8846180735,random184@mailtest.com,JL RANDOM NO 289,2011,[],0,C000867,0.43099816849816847,Non-Match
Mobile Banking,EX_0000185,Oscar Ramadhan,1992-06-19,8117897036,random185@mailtest.com,Jl. Random No. 141,Makassar,OSCAR RAMADHAN,8117897036,random185@mailtest.com,JL RANDOM NO 141,1992,[],0,C000051,0.3614316239316239,Non-Match
Core Banking,EX_0000186,Vina Hidayat,2011-04-28,8392793523,random186@mailtest.com,Jl. Random No. 219,Jakarta,VINA HIDAYAT,8392793523,random186@mailtest.com,JL RANDOM NO 219,2011,[],0,C001756,0.4195175438596492,Non-Match
Credit Card,EX_0000187,Putri Siregar,2007-06-13,8171757506,random187@mailtest.com,Jl. Random No. 320,Makassar,PUTRI SIREGAR,8171757506,random187@mailtest.com,JL RANDOM NO 320,2007,[],0,C000194,0.4652777777777778,Non-Match
Branch System,EX_0000188,Eko Pratama,2012-02-22,8521258821,random188@mailtest.com,Jl. Random No. 379,Semarang,EKO PRATAMA,8521258821,random188@mailtest.com,JL RANDOM NO 379,2012,[],0,C000508,0.38314102564102565,Non-Match
Mobile Banking,EX_0000189,Joko Siregar,2008-01-12,8179278911,random189@mailtest.com,Jl. Random No. 133,Depok,JOKO SIREGAR,8179278911,random189@mailtest.com,JL RANDOM NO 133,2008,[],0,C000270,0.36333333333333334,Non-Match
Branch System,EX_0000190,Vina Ramadhan,2006-12-21,8313979012,random190@mailtest.com,Jl. Random No. 82,Tangerang,VINA RAMADHAN,8313979012,random190@mailtest.com,JL RANDOM NO 82,2006,[],0,C000896,0.49398351648351646,Non-Match
Branch System,EX_0000191,Iwan Wijaya,2009-03-13,8431962046,random191@mailtest.com,Jl. Random No. 638,Bandung,IWAN WIJAYA,8431962046,random191@mailtest.com,JL RANDOM NO 638,2009,[],0,C001004,0.5111842105263158,Non-Match
Credit Card,EX_0000192,Oscar Ramadhan,1996-06-01,8762315650,random192@mailtest.com,Jl. Random No. 413,Tangerang,OSCAR RAMADHAN,8762315650,random192@mailtest.com,JL RANDOM NO 413,1996,[],0,C001689,0.55993265993266,Non-Match
Credit Card,EX_0000193,Budi Siregar,1989-05-15,8152503823,random193@mailtest.com,Jl. Random No. 555,Bandung,BUDI SIREGAR,8152503823,random193@mailtest.com,JL RANDOM NO 555,1989,[],0,C001331,0.5111842105263158,Non-Match
Core Banking,EX_0000194,Vina Ramadhan,2001-05-21,8725950891,random194@mailtest.com,Jl. Random No. 377,Bandung,VINA RAMADHAN,8725950891,random194@mailtest.com,JL RANDOM NO 377,2001,[],0,C000579,0.470615468409586,Non-Match
Credit Card,EX_0000195,Maya Setiawan,2007-01-09,8646347464,random195@mailtest.com,Jl. Random No. 784,Jakarta,MAYA SETIAWAN,8646347464,random195@mailtest.com,JL RANDOM NO 784,2007,[],0,C000800,0.3824074074074074,Non-Match
CRM,EX_0000196,Dewi Nugroho,2002-04-27,8756786624,random196@mailtest.com,Jl. Random No. 188,Bogor,DEWI NUGROHO,8756786624,random196@mailtest.com,JL RANDOM NO 188,2002,[],0,C001752,0.35530303030303023,Non-Match
CRM,EX_0000197,Gita Saputra,1991-12-14,8205386044,random197@mailtest.com,Jl. Random No. 786,Tangerang,GITA SAPUTRA,8205386044,random197@mailtest.com,JL RANDOM NO 786,1991,[],0,C001767,0.4303030303030303,Non-Match
Mobile Banking,EX_0000198,Vina Wijaya,2013-03-21,8434705206,random198@mailtest.com,Jl. Random No. 757,Bekasi,VINA WIJAYA,8434705206,random198@mailtest.com,JL RANDOM NO 757,2013,[],0,C001642,0.4919117647058823,Non-Match
Core Banking,EX_0000199,Rina Setiawan,2009-12-20,8231424829,random199@mailtest.com,Jl. Random No. 842,Surabaya,RINA SETIAWAN,8231424829,random199@mailtest.com,JL RANDOM NO 842,2009,[],0,C000026,0.41850961538461545,Non-Match
Core Banking,EX_0000200,Maya Wijaya,2004-09-27,8116773254,random200@mailtest.com,Jl. Random No. 739,Bandung,MAYA WIJAYA,8116773254,random200@mailtest.com,JL RANDOM NO 739,2004,[],0,C000849,0.41742424242424236,Non-Match
CRM,EX_0000201,Rina Wijaya,1990-03-16,8890177166,random201@mailtest.com,Jl. Random No. 465,Makassar,RINA WIJAYA,8890177166,random201@mailtest.com,JL RANDOM NO 465,1990,[],0,C001042,0.37571428571428567,Non-Match
Credit Card,EX_0000202,Joko Siregar,2012-04-09,8822578811,random202@mailtest.com,Jl. Random No. 290,Tangerang,JOKO SIREGAR,8822578811,random202@mailtest.com,JL RANDOM NO 290,2012,[],0,C001722,0.4011363636363636,Non-Match
Mobile Banking,EX_0000203,Hana Saputra,2014-07-04,8255910378,random203@mailtest.com,Jl. Random No. 895,Bogor,HANA SAPUTRA,8255910378,random203@mailtest.com,JL RANDOM NO 895,2014,[],0,C000830,0.4864583333333334,Non-Match
CRM,EX_0000204,Andi Lestari,1992-04-29,8403251083,random204@mailtest.com,Jl. Random No. 76,Tangerang,ANDI LESTARI,8403251083,random204@mailtest.com,JL RANDOM NO 76,1992,[],0,C000127,0.4139705882352941,Non-Match
Mobile Banking,EX_0000205,Tono Kurniawan,1997-10-28,8797557435,random205@mailtest.com,Jl. Random No. 286,Surabaya,TONO KURNIAWAN,8797557435,random205@mailtest.com,JL RANDOM NO 286,1997,[],0,C000387,0.466281512605042,Non-Match
Credit Card,EX_0000206,Oscar Setiawan,2012-07-16,8109483886,random206@mailtest.com,Jl. Random No. 966,Semarang,OSCAR SETIAWAN,8109483886,random206@mailtest.com,JL RANDOM NO 966,2012,[],0,C000402,0.43392857142857144,Non-Match
CRM,EX_0000207,Iwan Saputra,1997-06-20,8627756314,random207@mailtest.com,Jl. Random No. 429,Bandung,IWAN SAPUTRA,8627756314,random207@mailtest.com,JL RANDOM NO 429,1997,[],0,C001146,0.42154761904761906,Non-Match
Credit Card,EX_0000208,Iwan Lestari,2001-04-16,8853142933,random208@mailtest.com,Jl. Random No. 387,Depok,IWAN LESTARI,8853142933,random208@mailtest.com,JL RANDOM NO 387,2001,[],0,C000425,0.4473039215686274,Non-Match
Mobile Banking,EX_0000209,Fajar Ramadhan,2015-07-21,8262352130,random209@mailtest.com,Jl. Random No. 622,Bogor,FAJAR RAMADHAN,8262352130,random209@mailtest.com,JL RANDOM NO 622,2015,[],0,C001193,0.46979166666666666,Non-Match
Mobile Banking,EX_0000210,Karin Setiawan,2006-05-20,8864022535,random210@mailtest.com,Jl. Random No. 105,Makassar,KARIN SETIAWAN,8864022535,random210@mailtest.com,JL RANDOM NO 105,2006,[],0,C000040,0.4609126984126984,Non-Match
Core Banking,EX_0000211,Eko Kurniawan,2012-12-24,8910594303,random211@mailtest.com,Jl. Random No. 764,Makassar,EKO KURNIAWAN,8910594303,random211@mailtest.com,JL RANDOM NO 764,2012,[],0,C001094,0.4210714285714286,Non-Match
Mobile Banking,EX_0000212,Dewi Siregar,2010-12-26,8214758500,random212@mailtest.com,Jl. Random No. 916,Semarang,DEWI SIREGAR,8214758500,random212@mailtest.com,JL RANDOM NO 916,2010,[],0,C000689,0.4152777777777778,Non-Match
CRM,EX_0000213,Citra Pratama,2005-09-27,8471223077,random213@mailtest.com,Jl. Random No. 28,Bogor,CITRA PRATAMA,8471223077,random213@mailtest.com,JL RANDOM NO 28,2005,[],0,C000013,0.38163771712158806,Non-Match
Branch System,EX_0000214,Dewi Lestari,1993-11-03,8745622770,random214@mailtest.com,Jl. Random No. 701,Tangerang,DEWI LESTARI,8745622770,random214@mailtest.com,JL RANDOM NO 701,1993,[],0,C001777,0.42660256410256414,Non-Match
Mobile Banking,EX_0000215,Andi Pratama,2016-04-17,8654867268,random215@mailtest.com,Jl. Random No. 342,Bogor,ANDI PRATAMA,8654867268,random215@mailtest.com,JL RANDOM NO 342,2016,[],0,C000535,0.34868421052631576,Non-Match
Mobile Banking,EX_0000216,Sari Siregar,1989-05-06,8938098084,random216@mailtest.com,Jl. Random No. 876,Bogor,SARI SIREGAR,8938098084,random216@mailtest.com,JL RANDOM NO 876,1989,[],0,C001542,0.3397727272727273,Non-Match
CRM,EX_0000217,Nanda Saputra,1993-04-25,8258773303,random217@mailtest.com,Jl. Random No. 970,Surabaya,NANDA SAPUTRA,8258773303,random217@mailtest.com,JL RANDOM NO 970,1993,[],0,C001152,0.3864316239316239,Non-Match
Core Banking,EX_0000218,Nanda Pratama,2003-02-23,8704122817,random218@mailtest.com,Jl. Random No. 573,Tangerang,NANDA PRATAMA,8704122817,random218@mailtest.com,JL RANDOM NO 573,2003,[],0,C000880,0.39821428571428563,Non-Match
Core Banking,EX_0000219,Fajar Hidayat,2009-05-06,8587790190,random219@mailtest.com,Jl. Random No. 764,Tangerang,FAJAR HIDAYAT,8587790190,random219@mailtest.com,JL RANDOM NO 764,2009,[],0,C000249,0.4480769230769231,Non-Match
Branch System,EX_0000220,Maya Siregar,2007-10-07,8129396303,random220@mailtest.com,Jl. Random No. 281,Bekasi,MAYA SIREGAR,8129396303,random220@mailtest.com,JL RANDOM NO 281,2007,[],0,C000383,0.4781862745098039,Non-Match
Core Banking,EX_0000221,Lina Siregar,2000-12-19,8121990197,random221@mailtest.com,Jl. Random No. 659,Makassar,LINA SIREGAR,8121990197,random221@mailtest.com,JL RANDOM NO 659,2000,[],0,C000053,0.4077777777777778,Non-Match
CRM,EX_0000222,Dewi Nugroho,2004-02-28,8854308927,random222@mailtest.com,Jl. Random No. 189,Depok,DEWI NUGROHO,8854308927,random222@mailtest.com,JL RANDOM NO 189,2004,[],0,C000595,0.3625,Non-Match
CRM,EX_0000223,Lina Wijaya,1992-05-30,8640343738,random223@mailtest.com,Jl. Random No. 622,Depok,LINA WIJAYA,8640343738,random223@mailtest.com,JL RANDOM NO 622,1992,[],0,C001253,0.4305023923444976,Non-Match
CRM,EX_0000224,Hana Saputra,2014-04-11,8723186633,random224@mailtest.com,Jl. Random No. 526,Makassar,HANA SAPUTRA,8723186633,random224@mailtest.com,JL RANDOM NO 526,2014,[],0,C000831,0.3736842105263158,Non-Match
CRM,EX_0000225,Gita Nugroho,1990-05-06,8907660057,random225@mailtest.com,Jl. Random No. 297,Medan,GITA NUGROHO,8907660057,random225@mailtest.com,JL RANDOM NO 297,1990,[],0,C000788,0.3957142857142857,Non-Match
Core Banking,EX_0000226,Vina Hidayat,1993-05-11,8861552011,random226@mailtest.com,Jl. Random No. 111,Makassar,VINA HIDAYAT,8861552011,random226@mailtest.com,JL RANDOM NO 111,1993,[],0,C001473,0.42703804347826085,Non-Match
Mobile Banking,EX_0000227,Citra Saputra,2006-04-15,8990538140,random227@mailtest.com,Jl. Random No. 132,Depok,CITRA SAPUTRA,8990538140,random227@mailtest.com,JL RANDOM NO 132,2006,[],0,C000096,0.37435897435897436,Non-Match
Branch System,EX_0000228,Putri Siregar,2014-04-05,8688883343,random228@mailtest.com,Jl. Random No. 38,Surabaya,PUTRI SIREGAR,8688883343,random228@mailtest.com,JL RANDOM NO 38,2014,[],0,C001416,0.3793243243243243,Non-Match
Mobile Banking,EX_0000229,Vina Pratama,2012-07-10,8670988853,random229@mailtest.com,Jl. Random No. 714,Bandung,VINA PRATAMA,8670988853,random229@mailtest.com,JL RANDOM NO 714,2012,[],0,C000727,0.48235294117647054,Non-Match
Credit Card,EX_0000230,Joko Nugroho,2013-03-10,8404256752,random230@mailtest.com,Jl. Random No. 867,Bekasi,JOKO NUGROHO,8404256752,random230@mailtest.com,JL RANDOM NO 867,2013,[],0,C001642,0.4386508951406649,Non-Match
CRM,EX_0000231,Gita Wijaya,1995-09-10,8646037961,random231@mailtest.com,Jl. Random No. 214,Bogor,GITA WIJAYA,8646037961,random231@mailtest.com,JL RANDOM NO 214,1995,[],0,C001787,0.4031862745098039,Non-Match
Mobile Banking,EX_0000232,Fajar Lestari,1993-06-07,8848483954,random232@mailtest.com,Jl. Random No. 549,Bogor,FAJAR LESTARI,8848483954,random232@mailtest.com,JL RANDOM NO 549,1993,[],0,C001284,0.4728030303030303,Non-Match
Branch System,EX_0000233,Budi Ramadhan,1990-06-16,8813962727,random233@mailtest.com,Jl. Random No. 363,Semarang,BUDI RAMADHAN,8813962727,random233@mailtest.com,JL RANDOM NO 363,1990,[],0,C000858,0.4283799533799534,Non-Match
Branch System,EX_0000234,Fajar Ramadhan,1990-04-09,8251605789,random234@mailtest.com,Jl. Random No. 357,Surabaya,FAJAR RAMADHAN,8251605789,random234@mailtest.com,JL RANDOM NO 357,1990,[],0,C000198,0.45173160173160176,Non-Match
Branch System,EX_0000235,Tono Nugroho,2004-12-06,8404797969,random235@mailtest.com,Jl. Random No. 407,Semarang,TONO NUGROHO,8404797969,random235@mailtest.com,JL RANDOM NO 407,2004,[],0,C001167,0.33631578947368423,Non-Match
Credit Card,EX_0000236,Nanda Wijaya,1997-02-12,8197604437,random236@mailtest.com,Jl. Random No. 451,Depok,NANDA WIJAYA,8197604437,random236@mailtest.com,JL RANDOM NO 451,1997,[],0,C001687,0.3945175438596491,Non-Match
Mobile Banking,EX_0000237,Oscar Permata,1999-03-06,8920759658,random237@mailtest.com,Jl. Random No. 605,Jakarta,OSCAR PERMATA,8920759658,random237@mailtest.com,JL RANDOM NO 605,1999,[],0,C000137,0.362995337995338,Non-Match
Core Banking,EX_0000238,Nanda Santoso,1993-11-19,8189843257,random238@mailtest.com,Jl. Random No. 808,Bandung,NANDA SANTOSO,8189843257,random238@mailtest.com,JL RANDOM NO 808,1993,[],0,C000768,0.4361842105263158,Non-Match
Credit Card,EX_0000239,Vina Wijaya,1995-08-18,8832321624,random239@mailtest.com,Jl. Random No. 134,Surabaya,VINA WIJAYA,8832321624,random239@mailtest.com,JL RANDOM NO 134,1995,[],0,C001677,0.34972527472527476,Non-Match
CRM,EX_0000240,Andi Hidayat,1996-03-10,8285634791,random240@mailtest.com,Jl. Random No. 392,Surabaya,ANDI HIDAYAT,8285634791,random240@mailtest.com,JL RANDOM NO 392,1996,[],0,C000634,0.44654761904761897,Non-Match
CRM,EX_0000241,Citra Hidayat,1991-05-10,8195091253,random241@mailtest.com,Jl. Random No. 679,Medan,CITRA HIDAYAT,8195091253,random241@mailtest.com,JL RANDOM NO 679,1991,[],0,C001080,0.4647727272727273,Non-Match
Mobile Banking,EX_0000242,Fajar Wijaya,2013-03-10,8813200833,random242@mailtest.com,Jl. Random No. 462,Jakarta,FAJAR WIJAYA,8813200833,random242@mailtest.com,JL RANDOM NO 462,2013,[],0,C000241,0.41000000000000003,Non-Match
Branch System,EX_0000243,Iwan Pratama,1992-08-26,8996536077,random243@mailtest.com,Jl. Random No. 28,Semarang,IWAN PRATAMA,8996536077,random243@mailtest.com,JL RANDOM NO 28,1992,[],0,C001179,0.50625,Non-Match
Mobile Banking,EX_0000244,Fajar Wijaya,2006-10-22,8161665680,random244@mailtest.com,Jl. Random No. 973,Medan,FAJAR WIJAYA,8161665680,random244@mailtest.com,JL RANDOM NO 973,2006,[],0,C001675,0.36530303030303035,Non-Match
CRM,EX_0000245,Rina Siregar,2002-06-18,8169259260,random245@mailtest.com,Jl. Random No. 80,Semarang,RINA SIREGAR,8169259260,random245@mailtest.com,JL RANDOM NO 80,2002,[],0,C000242,0.4353030303030303,Non-Match
Credit Card,EX_0000246,Sari Nugroho,2016-06-19,8353040179,random246@mailtest.com,Jl. Random No. 965,Semarang,SARI NUGROHO,8353040179,random246@mailtest.com,JL RANDOM NO 965,2016,[],0,C000903,0.35625,Non-Match
Branch System,EX_0000247,Karin Santoso,2014-12-20,8284975129,random247@mailtest.com,Jl. Random No. 804,Bekasi,KARIN SANTOSO,8284975129,random247@mailtest.com,JL RANDOM NO 804,2014,[],0,C001388,0.43141025641025643,Non-Match
Credit Card,EX_0000248,Lina Siregar,2015-01-27,8455090087,random248@mailtest.com,Jl. Random No. 410,Bekasi,LINA SIREGAR,8455090087,random248@mailtest.com,JL RANDOM NO 410,2015,[],0,C001494,0.4457051282051282,Non-Match
Mobile Banking,EX_0000249,Maya Wijaya,2007-10-03,8425891992,random249@mailtest.com,Jl. Random No. 900,Tangerang,MAYA WIJAYA,8425891992,random249@mailtest.com,JL RANDOM NO 900,2007,[],0,C001761,0.39320652173913045,Non-Match
Mobile Banking,EX_0000250,Lina Ramadhan,2006-02-06,8288500132,random250@mailtest.com,Jl. Random No. 546,Depok,LINA RAMADHAN,8288500132,random250@mailtest.com,JL RANDOM NO 546,2006,[],0,C000325,0.5141025641025642,Non-Match
Core Banking,EX_0000251,Citra Nugroho,2004-11-30,8146130095,random251@mailtest.com,Jl. Random No. 454,Bandung,CITRA NUGROHO,8146130095,random251@mailtest.com,JL RANDOM NO 454,2004,[],0,C000765,0.3901373626373626,Non-Match
CRM,EX_0000252,Joko Wijaya,2000-04-14,8464188198,random252@mailtest.com,Jl. Random No. 137,Bogor,JOKO WIJAYA,8464188198,random252@mailtest.com,JL RANDOM NO 137,2000,[],0,C000742,0.41671607378129116,Non-Match
